Richard,Mathews,,Fantasy: The Liberation of Pure Imagination,,,1997,English,New York,Twayne Publishers,,,,,,,1997,TRUE
Lisa Dallape,Matson,,"Re-Presentations of Dante Gabriel Rossetti: Portrayals In Fiction, Drama, Music, and Film",,,2010,English,"Amherst, NY",Cambria Press,,,,,,,2010,TRUE
Scott,McCloud,,Understanding Comics: The Invisible Art,,,1993,English,New York,Harper Collins,,,,,,,1993,TRUE
Stephen,Medcalf,Language and Self-Consciousness: The Making and Breaking of C. S. Lewis’s Personae,Word and Story in C. S. Lewis,P. J.,Schakel,1991,English,Columbia,University of Missouri Press,109,144,,,,,1991,FALSE
Stephen,Medcalf,Language and Self-Consciousness: The Making and Breaking of C. S. Lewis’s Personae,Word and Story in C. S. Lewis,C. A.,Huttar,1991,English,Columbia,University of Missouri Press,109,144,,,,,1991,FALSE
D.,Mendelsohn,A Little Iliad,How Beautiful It Is And How Easily It Can Be Broken: Essays,,,2008,English,New York,HarperCollins,111,123,,,,,2008,FALSE
Farah,Mendlesohn,From Myth to Magic,A Short History of Fantasy,Edward,James,2009,English,London,Middlesex University Press,7,23,,,,,2009,TRUE
Edward,James,From Myth to Magic,A Short History of Fantasy,Farah,Mendlesohn,2009,English,London,Middlesex University Press,7,23,,,,,2009,TRUE
Farah,Mendlesohn,Crowning the King: Harry Potter and the Construction of Authority,The Ivory Tower and Harry Potter: Perspectives on a Literary Phenomenon,L. A.,Whited,2002,English,Columbia and London,University of Missouri Press,159,181,,,,,2002,TRUE
Farah,Mendlesohn,,Rhetorics of Fantasy,,,2008,English,"Middletown, CT",Wesleyan University Press,,,,,,,2008,TRUE
Jeff A.,Menges,,"Maidens, Monsters and Heroes: The Fantasy Illustrations of H. J. Ford",,,2010,English,New York,Dover Publications,,,,,,,2010,TRUE
China,Miéville,Editorial Introduction,Symposium: Marxism and Fantasy. Historical Materialism 10.4,,,2002,English,,,39,49,,,,,2002,FALSE
A.,Mills,Harry Potter and the Horrors of the Oresteia,Critical Perspectives on Harry Potter,E. E.,Heilman,2009,English,New York,Routledge,243,255,,,Second,,2009,TRUE
Ilan,Mitchell-Smith,The United Princesses of America: Ethnic Diversity and Cultural Purity in Disney’s Medieval Past,The Disney Middle Ages: A Fairy-Tale and Fantasy Past,T.,Pugh,2012,English,New York,Palgrave,209,224,,,,,2012,TRUE
Ilan,Mitchell-Smith,The United Princesses of America: Ethnic Diversity and Cultural Purity in Disney’s Medieval Past,The Disney Middle Ages: A Fairy-Tale and Fantasy Past,S.,Aronstein,2012,English,New York,Palgrave,209,224,,,,,2012,TRUE
,,Max Weber: Gesamtausgabe,Bd. 17 Wissenshaft als Beruf,Wolfgang,Mommsen,1992,German,Tubingen,Mohr Siebeck,,,,,,,1992,FALSE
P. Andrew,Montgomery,Classical Literature,Reading the Classics with C. S. Lewis,T. L.,Martin,2000,English,"Grand Rapids, MI",Baker Academic,52,71,,,,,2000,FALSE
Ian,Morris,The Use and Abuse of Homer,Classical Antiquity 5.1,,,1986,English,,,81,136,,,,,1986,FALSE
Robert E.,Morse,Rings of Power in Plato and Tolkien,Mythlore 7.3,,,1980,English,,,38,38,,,,,1980,FALSE
Robert E.,Morse,,Evocation of Virgil in Tolkien’s Art,,,1980,English,"Oak Park, IL",Bolchazy-Carducci,,,,,,,1980,TRUE
Dirk W.,Mosig,H. P. Lovecraft. Myth-Maker,. P. Lovecraft. Four decades of criticism,S. T.,Joshi,1980,English,"Athens, Ohio",,104,112,,,,,1980,FALSE
Dirk W.,Mosig,H. P. Lovecraft. Myth-Maker,Dissecting Cthulhu: Essays on the Cthulhu Mythos,S. T.,Joshi,2011,English,Lakeland,Misktaonic River Press,13,21,,,,,2011,FALSE
Will,Murray,Behind the Mask of Nyarlathotep,Dissecting Cthulhu: Essays on the Cthulhu Mythos,S. T.,Joshi,2011,English,Lakeland,Misktaonic River Press,131,138,,,,,2011,FALSE
Doris T.,Myers,,Bareface: A Guide to C. S. Lewis’s Last Novel,,,2004,English,Columbia,University of Missouri Press,,,,,,,2004,TRUE
Gergely,Nagy,Saving the Myths: The Recreation of Mythology in Plato and Tolkien,J. R. R. Tolkien and the Invention of Myth: A Reader,J.,Chance,2004,English,"Lexington, KY",University Press of Kentucky,81,100,,,,,2004,FALSE
Gergely,Nagy,The Medievalist's Fiction,Tolkien’s Modern Middle Ages,J.,Chance,2005,English,New York,Palgrave Macmillan,29,41,,,,,2005,TRUE
Gergely,Nagy,The Medievalist's Fiction,Tolkien’s Modern Middle Ages,A. K.,Siewers,2005,English,New York,Palgrave Macmillan,29,41,,,,,2005,TRUE
Gergely,Nagy,The ‘Lost’ Subject of Middle-earth: Elements and Motifs of the Constitution of the Subject in the Figure of Gollum in The Lord of the Rings,Tolkien Studies 3,,,2006,English,,,57,79,,,,,2006,FALSE
Jenifer,Neils,Children and Greek Religion,Coming of Age in Ancient  Greece,J.,Oakley,2003,English,New Haven,Yale University Press,139,161,,,,,2003,FALSE
Jenifer,Neils,Children and Greek Religion,Coming of Age in Ancient  Greece,Jenifer,Neils,2003,English,New Haven,Yale University Press,139,161,,,,,2003,FALSE
Marie,Nelson,Time and J. R. R. Tolkien’s ‘Riddles in the Dark’,Mythlore 27.1/2,,,2008,English,,,67,82,,,,,2008,FALSE
E.,Nesbit,,The Enchanted Castle,,,1979,English,Harmondsworth,Puffin,,,,,,,1907,TRUE
Victor E.,Neuburg,,Popular Literature: A History and Guide from the Beginning of Printing to the Year 1897,,,1976,English,London,Woburn,,,,,,,1976,TRUE
Amanda M.,Niedbala,From Hades to Heaven: Greek Mythological Influence in C. S. Lewis’s The Silver Chair,Mythlore 93/94,,,2006,English,,,71,93,,,,,2006,FALSE
Maria,Nikolajeva,,The Magic Code: The Use of Magical Patterns in Fantasy for Children,,,1988,English,Stockholm,Almqvist & Wiksell,,,,,,,1988,TRUE
James,Obertino,Moria and Hades: Underworld Journeys in Tolkien and Virgil,Comparative Literature Studies 30.2,,,1993,English,,,153,169,,,,,1993,FALSE
,,Odiedragon,The Citadel: So Spake Martin,,,2005,English,,,,,,,,,2005,FALSE
D.,Ogden,,"Dragons, Serpents, & Slayers in the Classical and Early Christian Worlds: A Sourcebook",,,2013,English,Oxford,Oxford University Press,,,,,,,2013,TRUE
Brian,Ott,(Re) Framing Fear: Equipment for Living in a Post 9/11 World,Cylons in America: Critical Studies in Battlestar Galactica,T.,Potter,2008,English,"New York, New York",Continuum,13,26,,,,,2008,FALSE
Brian,Ott,(Re) Framing Fear: Equipment for Living in a Post 9/11 World,Cylons in America: Critical Studies in Battlestar Galactica,C. W.,Marshall,2008,English,"New York, New York",Continuum,13,26,,,,,2008,FALSE
Marek,Oziewicz,"The Marriage of Heaven and Hell? Philip Pullman, C. S. Lewis, and the Fantasy Tradition",Mythlore 28,,,2010,English,,,39,54,,,,,2010,FALSE
Daniel,Hade,"The Marriage of Heaven and Hell? Philip Pullman, C. S. Lewis, and the Fantasy Tradition",Mythlore 28,,,2010,English,,,39,54,,,,,2010,FALSE
Michel,Pastoureau,,The Bear: History of a Fallen King,,,2011,English,"Cambridge, MA",Harvard University Press,,,G.,Holoch,,,2011,TRUE
J.,Paul,Cinematic receptions of antiquity: the current state of play,Classical Receptions Journal 2.1,,,2010,English,,,136,155,,,,,2010,FALSE
J.,Paul,,Film and the Classical Epic Tradition,,,2013,English,Oxford,Oxford University Press,,,,,,,2013,TRUE
Brigid,Peppin,,Fantasy: The Golden Age of Fantastic Illustration,,,1975,English,New York,Watson-Guptill,,,,,,,1975,TRUE
Daniel,Peretti,The Ogre Blinded and The Lord of the Rings,Mythlore 25.3/4,,,2007,English,,,133,143,,,,,2007,FALSE
María del Carmen,Pérez Diez,"Till We Have Faces Viejas Historias, Nuevos Significados",Behind the Veil of Familiarity: C. S. Lewis (1898-1998),M.,Carretero González,2001,Spanish,Bern,Peter Lang,327,341,,,,,2001,FALSE
María del Carmen,Pérez Diez,"Till We Have Faces Viejas Historias, Nuevos Significados",Behind the Veil of Familiarity: C. S. Lewis (1898-1998),E.,Hidalgo Tenorio,2001,Spanish,Bern,Peter Lang,327,341,,,,,2001,FALSE
M.,Petrini,,The Child and the Hero,,,1997,English,Ann Arbor,University of Michigan Press,,,,,,,1997,TRUE
Anne,Petty,,One Ring to Bind them All: Tolkien’s Mythology,,,2002,English,"Tuscaloosa, AL",University of Alabama Press,,,,,,,2002,TRUE
Marie,Phillips,,Gods Behaving Badly,,,2008,English,London,Vintage Books,,,,,,,2008,TRUE
Giuliana,Pieri,The Myth of Psyche in the Work of D’Annunzio and Burne-Jones,Text and Image In Modern European Culture,N.,Grigorian,2012,English,West Lafayette,Purdue University Press,15,31,,,,,2012,FALSE
Giuliana,Pieri,The Myth of Psyche in the Work of D’Annunzio and Burne-Jones,Text and Image In Modern European Culture,T.,Baldwin,2012,English,West Lafayette,Purdue University Press,15,31,,,,,2012,FALSE
Giuliana,Pieri,The Myth of Psyche in the Work of D’Annunzio and Burne-Jones,Text and Image In Modern European Culture,M.,Rigaud-Drayton,2012,English,West Lafayette,Purdue University Press,15,31,,,,,2012,FALSE
Mandy,Pietruszewski,Moral Ambiguity in Percy Jackson and the Olympians,Tor.com,,,2013,English,,,,,,,,,2013,FALSE
,,,Aeschylus: Prometheus Bound,Anthony J.,Podlecki,2005,English,Chippenham,Aris and Phillips,,,,,,,2005,TRUE
K.,Pollman,Statius’ Thebaid and the Legacy of Vergil’s Aeneid,Mnemosyne 54,,,2001,English,,,10,30,,,,,2001,FALSE
James I.,Porter,Is Art Modern? Kristeller’s ‘Modern System of the Arts’ Reconsidered,British Journal of Aesthetics 49.1,,,2009,English,,,1,24,,,,,2009,FALSE
Christine,Poulson,Death and the maiden: The lady of Shalott and the pre-Raphaelites,Re-Framing the Pre-Raphaelites: Historical and Theoretical Essays,E.,Harding,1996,English,"Brookfield, VT",Scolar Press,173,194,,,,,1996,FALSE
Stijn,Praet,"Reader Beware: Apuleius, Metafiction and the Literary Fairy Tale",Anti-Tales: The Uses of Disenchantment,C.,McAra,2011,English,Newcastle upon Tyne,Cambridge Scholars Publishing,37,50,,,,,2011,FALSE
Stijn,Praet,"Reader Beware: Apuleius, Metafiction and the Literary Fairy Tale",Anti-Tales: The Uses of Disenchantment,D.,Calvin,2011,English,Newcastle upon Tyne,Cambridge Scholars Publishing,37,50,,,,,2011,FALSE
Robert M.,Price,Demythologizing Cthulhu,Dissecting Cthulhu: Essays on the Cthulhu Mythos,S. T.,Joshi,2011,English,Lakeland,Misktaonic River Press,118,126,,,,,2011,FALSE
Vladimir,Propp,,Morphology of the Folktale,L. A.,Wagner,1968,English,"Austin, TX",University of Texas Press,,,L.,Scott,Second,,1958,TRUE
,,,The Disney Middle Ages: A Fairy-Tale and Fantasy Past,Tison,Pugh,2012,English,New York,Palgrave,,,,,,,2012,TRUE
,,,The Disney Middle Ages: A Fairy-Tale and Fantasy Past,Susan,Aronstein,2012,English,New York,Palgrave,,,,,,,2012,TRUE
D.,Quint,,Epic and Empire. Politics and Generic Form from Virgil to Milton,,,1993,English,Princeton,Princeton University Press,,,,,,,1993,TRUE
Eric,Rabkin,,The Fantastic in Literature,,,1976,English,Princeton,Princeton University Press,,,,,,,1976,TRUE
Ian,Rae,,From Cohen to Carson: The Poet’s Novel in Canada,,,2008,English,Montreal,McGill-Queen’s University Press,,,,,,,2008,TRUE
,,References and Homages,Westeros: The A Song of Ice and Fire Domain,,,2005,English,,,,,,,,,2005,FALSE
Jennifer,Rea,,"Legendary Rome: Myths, Monuments and Memory on the Palatine and Capitoline",,,2008,English,London,Duckworth Academic,,,,,,,2008,TRUE
Jennifer,Rea,Pietas and Post-Colonialism in Ursula K. Le Guin's Lavinia,Classical Outlook 87.4,,,2010,English,,,126,131,,,,,2010,FALSE
Kenneth J.,Reckford,Some Trees in Virgil and Tolkien,Perspectives of Roman Poetry,G. K.,Galinsky,1972,English,Austin,University of Texas Press,57,92,,,,,1972,FALSE
Katja,Reinhardt,von den allerbizarrsten Hieroglyphen. Ägyptische Motive bei H. P. Lovecraft,Miscellanea in honorem Wolfhart Westendorf,C.,Peust,2008,German,Gottingen,Seminar fur Agyptologie und Koptologie der Universitat Gottingen,83,108,,,,,2008,FALSE
Daniel,Richter,Lives and Afterlives of Lucian of Samosata,Arion 13.1,,,2005,English,,,75,100,,,,,2005,FALSE
Alois,Riegl,The modern cult of monuments: its character and its origin,Oppositions 25,,,1982,English,,,20,51,,,,,1982,FALSE
Faye,Ringel,Women Fantasists: In the Shadow of the Ring,J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,G.,Clark,2000,English,"Westport, CT",Greenwood Press,159,172,,,,,2000,FALSE
Faye,Ringel,Women Fantasists: In the Shadow of the Ring,J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,D.,Timmons,2000,English,"Westport, CT",Greenwood Press,159,172,,,,,2000,FALSE
Adam,Roberts,Gothic and Horror Fiction,The Cambridge Companion to Fantasy Literature,E.,James,2012,English,Cambridge,Cambridge University Press,21,36,,,,,2012,TRUE
Adam,Roberts,Gothic and Horror Fiction,The Cambridge Companion to Fantasy Literature,F.,Mendlesohn,2012,English,Cambridge,Cambridge University Press,21,36,,,,,2012,TRUE
Brett M.,Rogers,Heroes Unlimited: The Theory of the Hero’s Journey and the Limitation of the Superhero Myth,Classics and Comics,G.,Kovacs,2011,English,Oxford,Oxford University Press,73,86,,,,,2011,FALSE
Brett M.,Rogers,Heroes Unlimited: The Theory of the Hero’s Journey and the Limitation of the Superhero Myth,Classics and Comics,C. W.,Marshall,2011,English,Oxford,Oxford University Press,73,86,,,,,2011,FALSE
Brett M.,Rogers,Classical Receptions in Science Fiction,Classical Receptions Journal. 4.1,,,2012,English,,,127,147,,,,,2012,FALSE
Benjamin Eldon,Stevens,Classical Receptions in Science Fiction,Classical Receptions Journal. 4.1,,,2012,English,,,127,147,,,,,2012,FALSE
Carl,Rubino,"Long Ago, But Not So Far Away: Another Look at Star Wars and the Ancient World",Classical Outlook 89.1,,,2011,English,,,1,4,,,,,2011,FALSE
Deborah,Sabo,Archaeology and the Sense of History in J. R. R. Tolkien’s Middle-earth,Mythlore 26.1/2,,,2007,English,,,91,112,,,,,2007,FALSE
Michael,Saler,,"As If, Modern Enchantment and the Literary Prehistory of Virtual Reality",,,2012,English,Oxford and New York,Oxford University Press,,,,,,,2012,TRUE
David M.,Sandner,‘Joy Beyond the Walls of the World’: The Secondary World-Making of J. R. R. Tolkien and C. S. Lewis,J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,G.,Clark,2000,English,"Westport, CT",Greenwood Press,133,146,,,,,2000,FALSE
David M.,Sandner,‘Joy Beyond the Walls of the World’: The Secondary World-Making of J. R. R. Tolkien and C. S. Lewis,J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,D.,Timmons,2000,English,"Westport, CT",Greenwood Press,133,146,,,,,2000,FALSE
P.,Sapiens,At Figulus: J. K. Rowling and the Ancient World,Classical Outlook 79.3,,,2002,English,,,93,96,,,,,2002,FALSE
Henry Maurice,Saxby,,Books in the Life of a Child: Bridges to Literature and Learning,,,1997,English,South Yarra,MacMillan Australia,,,,,,,1997,TRUE
Benjamin,Saxton,"J. R. R. Tolkien, Sub-Creation, and Theories of Authorship",Mythlore 31.3/4,,,2013,English,,,47,59,,,,,2013,FALSE
A.,Schachter,"Policy, Cult, and the Placing of Greek Sanctuaries",Le Sanctuaire Grec: huit exposés suivis de discussions,Albert,Schachter,1990,English,Geneva,Fondation Hardt,1,57,,,,,1990,FALSE
A.,Schachter,"Policy, Cult, and the Placing of Greek Sanctuaries",Le Sanctuaire Grec: huit exposés suivis de discussions,Jean,Bingen,1990,English,Geneva,Fondation Hardt,1,57,,,,,1990,FALSE
Peter J.,Schakel,,Reason and Imagination in C. S. Lewis: A Study of Till We Have Faces,,,1984,English,"Grand Rapids, MI",W. B. Eerdmans,,,,,,,1984,TRUE
Peter J.,Schakel,Till We Have Faces,The Cambridge Companion to C. S. Lewis,R.,MacSwain,2010,English,Cambridge,Cambridge University Press,281,293,,,,,2010,FALSE
Peter J.,Schakel,Till We Have Faces,The Cambridge Companion to C. S. Lewis,M.,Ward,2010,English,Cambridge,Cambridge University Press,281,293,,,,,2010,FALSE
,,,The Longing for a Form: Essays on the Fiction of C. S. Lewis,Peter J.,Schakel,1977,English,"Kent, OH",Kent State University Press,,,,,,,1977,TRUE
C.,Schlam,,The Metamorphoses of Apuleius: On Making an Ass of Oneself,,,1992,English,"Chapel Hill, NC",University of North Carolina Press,,,,,,,1992,TRUE
Roger C.,Schlobin,The Monsters Are Talismans and Transgressions: Tolkien and Sir Gawain and the Green Knight,J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,G.,Clark,2000,English,"Westport, CT",Greenwood Press,71,82,,,,,2000,FALSE
Roger C.,Schlobin,The Monsters Are Talismans and Transgressions: Tolkien and Sir Gawain and the Green Knight,J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,D.,Timmons,2000,English,"Westport, CT",Greenwood Press,71,82,,,,,2000,FALSE
,,,The Aesthetics of Fantasy Literature and Art,Roger C.,Schlobin,1982,English,"Notre Dame, IN",University of Notre Dame Press,,,,,,,1982,TRUE
Robert E.,Scholes,"Exploring the Great Divide: High and Low, Right and Left",Narrative 11.3,,,2003,English,,,245,269,,,,,2003,FALSE
Robert E.,Scholes,,Paradoxy of Modernism,,,2006,English,New Haven,Yale University Press,,,,,,,2006,TRUE
Darrell,Schweitzer,Lovecraft and Lord Dunsany,Discovering H. P. Lovecraft,D.,Schweitzer,2001,English,Holicong,Wildside Press,72,87,,,,,2001,FALSE
Joshua,Scodel,Imitation and Mimesis,The Classical Tradition,A.,Grafton,2010,English,Harvard,Harvard University Press,472,475,,,,,2010,TRUE
Joshua,Scodel,Imitation and Mimesis,The Classical Tradition,G.W. ,Most,2010,English,Harvard,Harvard University Press,472,475,,,,,2010,TRUE
Joshua,Scodel,Imitation and Mimesis,The Classical Tradition,S.,Settis,2010,English,Harvard,Harvard University Press,472,475,,,,,2010,TRUE
Val,Scullion,"Repressive Politics and Satire in E. T. A. Hoffmann’s Fairy-tales, ‘Little Zaches Acclaimed as Zinnober’ and ‘Master Flea’",Journal of Politics and Law 6.3,,,2013,English,,,133,145,,,,,2013,FALSE
Marion,Treby,"Repressive Politics and Satire in E. T. A. Hoffmann’s Fairy-tales, ‘Little Zaches Acclaimed as Zinnober’ and ‘Master Flea’",Journal of Politics and Law 6.3,,,2013,English,,,133,145,,,,,2013,FALSE
W. A.,Senior,Loss Eternal in J. R. R. Tolkien’s Middle-earth,J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,G.,Clark,2000,English,"Westport, CT",Greenwood Press,173,182,,,,,2000,FALSE
W. A.,Senior,Loss Eternal in J. R. R. Tolkien’s Middle-earth,J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,D.,Timmons,2000,English,"Westport, CT",Greenwood Press,173,182,,,,,2000,FALSE
W. A.,Senior,Quest Fantasies,The Cambridge Companion to Fantasy Literature,E.,James,2012,English,Cambridge,Cambridge University Press,190,199,,,,,2012,TRUE
W. A.,Senior,Quest Fantasies,The Cambridge Companion to Fantasy Literature,F.,Mendlesohn,2012,English,Cambridge,Cambridge University Press,190,199,,,,,2012,TRUE
J.,Shay,,Achilles in Vietnam. Combat Trauma and the Undoing of Character,,,1994,English,New York,Simon & Schuster,,,,,,,1994,TRUE
Tom,Shippey,"Orcs, Wraiths, Wights: Tolkien’s Images of Evil",J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,G.,Clark,2000,English,"Westport, CT",Greenwood Press,183,198,,,,,2000,FALSE
Tom,Shippey,"Orcs, Wraiths, Wights: Tolkien’s Images of Evil",J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,D.,Timmons,2000,English,"Westport, CT",Greenwood Press,183,198,,,,,2000,FALSE
Tom,Shippey,,J. R. R. Tolkien: Author of the Century,,,2002,English,Boston,Mariner Books,,,,,,,2002,TRUE
Tom,Shippey,,The Road to Middle-earth: How J. R. R. Tolkien Created a New Mythology,,,2003,English,Boston,Houghton Mifflin,,,,,Revised and expanded,,2003,TRUE
Carole G.,Silver,,Strange and Secret Peoples: Fairies and Victorian Consciousness,,,1999,English,New York and Oxford,Oxford University Press,,,,,,,1999,TRUE
Annette,Simonis,Voyages mythiques et passages aux Enfers dans la littérature fantastique contemporaine: Le Seigneur des Anneaux et À la croisée des mondes,"L’Antiquité dans l’imaginaire contemporain: Fantasy, science-fiction, fantastique",Mélanie,Bost-Fiévet,2014,French,Paris,Classiques Garnier,241,252,,,,,2014,TRUE
Annette,Simonis,Voyages mythiques et passages aux Enfers dans la littérature fantastique contemporaine: Le Seigneur des Anneaux et À la croisée des mondes,"L’Antiquité dans l’imaginaire contemporain: Fantasy, science-fiction, fantastique",Sandra,Provini,2014,French,Paris,Classiques Garnier,241,252,,,,,2014,TRUE
Martin,Simonson,,The Lord of the Rings and the Western Narrative Tradition,,,2008,English,Zurich and Jena,Walking Tree Publishers,,,,,,,2008,TRUE
Rebecca,Skulnick,"The Civic Leadership of Harry Potter: Agency, Ritual, and Schooling",Harry Potter’s World: Multidisciplinary Perspectives,E. E.,,2003,English,New York and London,RoutedgeFalmer,261,277,,,,,2003,TRUE
Jesse,Goodman,"The Civic Leadership of Harry Potter: Agency, Ritual, and Schooling",Harry Potter’s World: Multidisciplinary Perspectives,Heilman,,2003,English,New York and London,RoutedgeFalmer,261,277,,,,,2003,TRUE
Geroge,Slusser,Wars Old and New: The Changing Nature of Fictional Combat,Fights of Fancy: Armed Conflict in Science Fiction and Fantasy,G.,Slusser,1993,English,"Athens, GA",University of Georgia Press,1,11,,,,,1993,FALSE
Eric S.,Rabkin,Wars Old and New: The Changing Nature of Fictional Combat,Fights of Fancy: Armed Conflict in Science Fiction and Fantasy,E. S.,Rabkin,1993,English,"Athens, GA",University of Georgia Press,1,11,,,,,1993,FALSE
Debbie,Sly,Weaving Nets of Gloom: ‘Darkness Profound’ in Tolkien and Milton,J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,G.,Clark,2000,English,"Westport, CT",Greenwood Press,109,119,,,,,2000,FALSE
Debbie,Sly,Weaving Nets of Gloom: ‘Darkness Profound’ in Tolkien and Milton,J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,D.,Timmons,2000,English,"Westport, CT",Greenwood Press,109,119,,,,,2000,FALSE
Susanne,Smuda,,H. P. Lovecrafts Mythologie. “Bricolage” und Intertextualität – Erzählstrategien und ihre Wirkung,,,1997,German,Bielefeld,Aisthesis,,,,,,,1997,TRUE
J.,Solomon,Film and Television,The Virgil Encyclopedia,R.,Thomas,2013,English,Hoboken,Wiley,484,485,,,,,2013,FALSE
J.,Solomon,Film and Television,The Virgil Encyclopedia,J.,Ziolokowski,2013,English,Hoboken,Wiley,484,485,,,,,2013,FALSE
Richard,Spencer,,Harry Potter and the Classical World: Greek and Roman Allusions in J. K. Rowling’s Modern Epic,,,2015,English,"Jefferson, NC",McFarland & Company,,,,,,,2015,TRUE
Benjamin Eldon,Stevens,The Sensory Media,"Antiquity, vol. 1 of A Cultural History of the Senses",J.,Toner,2014,English,London and New York,Bloomsbury Academic,209,226,,,,,2014,FALSE
Benjamin Eldon,Stevens,Plato’s Republic in the Age of Ultron?,Public Books,,,2015,English,,,,,,,,,2015,FALSE
Randall,Styers,,"Making Magic: Religion, Magic, & Science in the Modern World",,,2004,English,Oxford,Oxford University Press,,,,,,,2004,TRUE
C. W.,Sullivan,High Fantasy,International Companion Encyclopedia of Children’s Literature,P.,Hunt,1996,English,London,Routledge,300,310,,,,,1996,FALSE
C. W.,Sullivan,Tolkien the Bard: His Tale Grew in the Telling,J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,G.,Clark,2000,English,"Westport, CT",Greenwood Press,11,20,,,,,2000,FALSE
C. W.,Sullivan,Tolkien the Bard: His Tale Grew in the Telling,J. R. R. Tolkien and His Literary Resonances: Views of Middle Earth,D.,Timmons,2000,English,"Westport, CT",Greenwood Press,11,20,,,,,2000,FALSE
Darko,Suvin,,Metamorphoses of science fiction: On the poetics and history of a literary genre,,,1979,English,New Haven,Yale University Press,,,,,,,1979,TRUE
Stacy,Takacs,"Monsters, Monsters Everywhere: Spooky TV and the Politics of Fear in Post-9/11 America",Science Fiction Studies 36.1,,,2009,English,,,1,20,,,,,2009,FALSE
Laurence,Talairach-Vielmas,,"Fairy Tales, Natural History and Victorian Culture",,,2014,English,New York,Palgrave Macmillan,,,,,,,2014,TRUE
Deborah J.,Taub,Controversial Content: Is Harry Potter Harmful to Children?,Critical Perspectives on Harry Potter,E. E.,Heilman,2009,English,New York,Routledge,13,32,,,,,2009,TRUE
Heather L. ,Servaty-Seib,Controversial Content: Is Harry Potter Harmful to Children?,Critical Perspectives on Harry Potter,E. E.,Heilman,2009,English,New York,Routledge,13,32,,,Second,,2009,TRUE
Charles,Taylor,,A Secular Age,,,2007,English,Harvard,Harvard University Press,,,,,,,2007,TRUE
Andrew,Teverson,,Fairy Tale,,,2013,English,London and New York,The New Critical Idiom,,,,,,,2013,TRUE
Andrew,Teverson,,Fairy Tale,,,2013,English,London and New York,Routledge,,,,,,,2013,TRUE
Raymond H.,Thompson,Modern Fantasy and Medieval Romance,The Aesthetics of Fantasy Literature and Art,R. C.,Schlobin,1982,English,"Notre Dame, IN",University of Notre Dame Press,211,225,,,,,1982,TRUE
Richard L.,Tierney,The Derleth Mythos,Discovering H. P. Lovecraft,D.,Schweitzer,2001,English,Holicong,,52,53,,,,,2001,FALSE
Richard L.,Tierney,The Derleth Mythos,Dissecting Cthulhu: Essays on the Cthulhu Mythos,S. T.,Joshi,2011,English,Lakeland,Misktaonic River Press,10,12,,,,,2011,FALSE
John H.,Timmerman,Fantasy Literature’s Evocative Power,Christian Century 17,,,1978,English,,,533,537,,,,,1978,FALSE
John H.,Timmerman,,Other Worlds: The Fantasy Genre,,,1983,English,"Bowling Green, OH",Bowling Green University Popular Press,,,,,,,1983,TRUE
Tzvetan,Todorov,,The Fantastic: A Structural Approach to a Literary Genre,,,1975,English,"Ithaca, N.Y",Cornell University Press,,,Richard,Howard,First,,1975,TRUE
Robert,Scholes,,The Fantastic: A Structural Approach to a Literary Genre,,,1975,English,"Ithaca, N.Y",Cornell University Press,,,Richard,Howard,First,,1975,TRUE
Tzvetan,Todorov,,Introduction à la littérature fantastique,,,1970,French,Paris,Éditions du Seuil,,,,,,,1970,TRUE
Tzvetan,Todorov,,The Fantastic: A Structural Approach to a Literary Genre,,,1973,English,Cleveland,Press of Case Western Reserve University,,,Richard,Howard,,,1973,TRUE
Tzvetan,Todorov,,The Fantastic: A Structural Approach to a Literary Genre,,,1975,English,Ithaca and New York,Cornell University Press,,,,,,,1975,TRUE
J. R. R.,Tolkien,,Tree and Leaf,,,1965,English,"Cambridge, MA",Houghton Mifflin,,,,,,,1965,TRUE
J. R. R.,Tolkien,,Beowulf: The Monsters and the Critics,,,1980,English,London,Arden Library,,,,,,,1936,TRUE
J. R. R.,Tolkien,,The Monsters and the Critics and Other Essays,Christopher,Tolkien,1984,English,Boston,Houghton Mifflin,,,,,,,1984,TRUE
J. R. R.,Tolkien,,Tolkien on Fairy-stories,Verlyn,Fileger,2008,English,London,HarperCollins,,,,,,,2008,TRUE
J. R. R.,Tolkien,,Tolkien on Fairy-stories,Douglas A.,Anderson,2008,English,London,HarperCollins,,,,,,,2008,TRUE
Folkert,van Straten,Votives and Votaries in Greek Sanctuaries,Le Sanctuaire Grec: huit exposés suivis de discussions,Albert,Schachter,1990,English,Geneva,Fondation Hardt,247,284,,,,,1990,FALSE
